videoId,title,publishedAt,viewCount,likeCount,commentCount,duration,channelId,channelName,url
qYP9_QEDAeY,Jede Stimme zählt: Andreas Gerold muss Landrat in Zwickau werden!,2022-06-27T08:00:27Z,6408,1103,79,PT6M55S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=qYP9_QEDAeY
fKA4MW0er0M,"Inflationspolitik der Altparteien: Zehn Milliarden an Indien, während hier die Preise explodieren!",2022-06-26T16:00:16Z,17896,2460,243,PT4M20S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=fKA4MW0er0M
bOEUFi2lKfY,BAföG-Novelle: „Wir brauchen keine Notstandsgesetzgebung!“,2022-06-25T12:00:18Z,2637,547,34,PT7M3S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=bOEUFi2lKfY
2nCM5vOLvck,"Vorstand gewählt, Parteitag beendet: ""Jetzt geht es an die Arbeit!""",2022-06-25T08:00:00Z,2919,519,20,PT1M52S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=2nCM5vOLvck
02Bev-G6tbE,Thüringer Erfolgsmodell: Die AfD ist im Freistaat die stärkste Kraft!,2022-06-24T13:00:01Z,33807,3981,566,PT3M24S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=02Bev-G6tbE
HZAORr3mPDE,Verfassungsgericht beschädigt Demokratie | 7 Tage Deutschland Ausgabe 25/22 d. AfD-Wochenendpodcasts,2022-06-24T11:59:36Z,9272,1560,187,PT47M13S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=HZAORr3mPDE
NhsIXNH8QNk,„Wagen wir endlich mehr direkte Demokratie!“,2022-06-24T09:58:16Z,4302,754,83,PT5M57S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=NhsIXNH8QNk
7CmqjLIskP8,Altparteien-Einheitsbrei in Görlitz: Wippel will’s richten!,2022-06-24T08:00:04Z,1935,279,15,PT4M58S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=7CmqjLIskP8
GPtTsBbB9KQ,LIVE: Bundestag-Debatte 23.06.2022,2022-06-23T17:44:16Z,8259,346,13,PT8H37M49S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=GPtTsBbB9KQ
wWCYwlXBALg,"Stephan Protschka, AfD-Chef in Bayern: „Ich will Söder angreifen“",2022-06-23T16:00:27Z,5357,774,89,PT5M38S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=wWCYwlXBALg
AT7EYiyAQIc,"Ständige Stigmatisierung: Viele teilen die Positionen, wollen die AfD aber nicht wählen",2022-06-23T14:00:07Z,2479,387,29,PT6M39S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=AT7EYiyAQIc
FGNRGstQUe4,Die Ampel steuert uns in die größte Krise nach dem Zweiten Weltkrieg!,2022-06-23T12:04:54Z,27971,4300,353,PT7M29S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=FGNRGstQUe4
FPvS1GZVRc4,Wenn die Medien uns wegschweigen: Selbst ist die Partei!,2022-06-23T12:00:19Z,3494,664,48,PT5M57S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=FPvS1GZVRc4
ihFi1phrEQU,Geschätzt und gefragt: Junge Leute in der AfD,2022-06-23T08:00:13Z,2995,336,31,PT4M11S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=ihFi1phrEQU
12iq2O1ZRKQ,LIVE: Bundestag-Debatte 22.06.2022,2022-06-23T00:37:11Z,15022,665,14,PT6H56M49S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=12iq2O1ZRKQ
pWOD1G2QUTs,"„Weil wir von allen angegriffen werden, müssen wir besser sein als alle anderen“",2022-06-22T16:00:38Z,6416,973,110,PT4M32S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=pWOD1G2QUTs
3XpxbSmLMks,Wähler zurückgewinnen – mit Vertrauen und deutlichen Aussagen,2022-06-22T12:00:02Z,4243,757,65,PT5M11S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=3XpxbSmLMks
aTcHUy-kb3o,Reden und Streiten gehört dazu – aber am Ende muss eine Meinung stehen,2022-06-22T08:00:00Z,2858,376,30,PT6M1S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=aTcHUy-kb3o
PV1tYMNVpWk,Deutschland und die EU: Raus oder Reformieren? – Dr. Marc Jongen im Interview,2022-06-21T16:00:13Z,7432,1037,84,PT3M23S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=PV1tYMNVpWk
tz4il63puP0,Die Verbindung schaffen zwischen Jung und Alt– Dennis Hohloch im Interview,2022-06-21T12:00:28Z,3306,555,24,PT5M58S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=tz4il63puP0
3WZ9gGj5NUc,Was man aus Star-Wars lernen kann – Dr. Alice Weidel im Interview,2022-06-21T08:34:42Z,51460,5075,577,PT5M17S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=3WZ9gGj5NUc
UEE6aINDElw,„Wir müssen nach vorne!“ Carsten Hütter im Interview,2022-06-20T16:00:15Z,6742,925,45,PT4M8S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=UEE6aINDElw
FyAGPQ0uexI,Wo Meinungen noch gesagt werden dürfen: Das war der Bundesparteitag der AfD,2022-06-20T11:10:59Z,9561,1679,287,PT1M41S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=FyAGPQ0uexI
v_fuhISlHQQ,++ AfD-TV LIVE: Tag 3 des AfD-Bundesparteitages im sächsischen Riesa ++,2022-06-19T15:16:35Z,47038,1567,272,PT6H48M36S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=v_fuhISlHQQ
C_kvKG2EemI,Das Gute noch besser machen - Stephan Brandner im Interview,2022-06-19T14:41:28Z,10508,1235,126,PT6M20S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=C_kvKG2EemI
GxAX2hu7PT4,Auf den Inhalt kommt es an!,2022-06-19T13:34:06Z,4225,609,38,PT4M59S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=GxAX2hu7PT4
JEzqgHw7UV4,"Vertrauen zurückholen: „Keine Bedenken, dass wir das schaffen“",2022-06-19T12:55:29Z,8557,1185,75,PT3M31S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=JEzqgHw7UV4
2HeGLXWBUZ0,Die Interessen der Deutschen auch im Ausland vertreten - das will die AfD,2022-06-19T12:32:12Z,6347,883,68,PT2M26S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=2HeGLXWBUZ0
VoO9h3qiRrc,Wir sind die Alternative! Wir sind bereit,2022-06-19T09:20:44Z,19296,2610,422,PT2M42S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=VoO9h3qiRrc
Fd0vKjq2AKc,"Der neue Bundesvorstand | 7 Tage Deutschland, Ausgabe 24/22 des AfD-Wochenendpodcasts vom 18.06.2022",2022-06-18T20:27:36Z,7595,1232,129,PT27M12S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=Fd0vKjq2AKc
odL03GDLzFI,++ Tag 2 des AfD-Bundesparteitages in Riesa (Sachsen) am 18.06.2022 ++,2022-06-18T19:40:38Z,52909,2471,74,PT10H25M42S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=odL03GDLzFI
GxNY0Jrs2eQ,"Der Moment, als Alice Weidel Bundessprecherin wurde",2022-06-18T15:41:04Z,116481,8667,389,PT31S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=GxNY0Jrs2eQ
O7lr1f1uwkA,"Der Moment, als Tino Chrupalla Bundessprecher wurde",2022-06-18T15:37:37Z,28963,2733,79,PT55S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=O7lr1f1uwkA
TMSGsZyteUc,Es geht um die Zukunft! Impression vom 1. Tag des 13. Bundesparteitags der AfD in Riesa,2022-06-18T09:02:17Z,7030,1157,76,PT2M22S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=TMSGsZyteUc
uQJaBVVNXE4,++ Tag 1 des Bundesparteitages der AfD in Riesa (Sachsen) vom 17.06.22 ++,2022-06-17T19:53:57Z,71928,2900,81,PT11H4M,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=uQJaBVVNXE4
X0LQosYBDvQ,"AfD für echte Forschungspolitik: Weniger Ideologie, mehr Wissenschaft!",2022-06-14T12:25:32Z,8020,1517,119,PT3M43S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=X0LQosYBDvQ
Ruoj4Uzte9o,Die Ampel kümmert sich um alle – außer um die Deutschen,2022-06-10T14:00:19Z,62714,7976,878,PT4M16S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=Ruoj4Uzte9o
9G3S08noCt4,"Nie mehr Abschiebung? | 7 Tage Deutschland, Ausgabe 23/22 des AfD Wochenendpodcasts vom 10.06.2022",2022-06-10T12:17:26Z,23070,2623,441,PT48M39S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=9G3S08noCt4
2KERUnUoQOo,Inflation frisst Rentenerhöhung komplett auf,2022-06-10T12:08:46Z,5927,1090,139,PT4M23S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=2KERUnUoQOo
813AT37c2FE,Sondervermögen = Sonderschulden. Und das ohne wirkliche parlamentarische Kontrolle,2022-06-10T08:42:21Z,5974,1187,113,PT4M38S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=813AT37c2FE
qzmiQ9Q_9XA,Agrarsubventionen fließen in Landesbehörden – und die Bauern bekommen nichts!,2022-06-09T11:01:35Z,5320,1055,101,PT6M,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=qzmiQ9Q_9XA
XV8A-3e-3lA,"Schulden sind der Kitt, der die Ampelkoalition zusammenhält",2022-06-08T10:13:18Z,14474,2541,162,PT4M42S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=XV8A-3e-3lA
NZYZJ85lE2I,Kein Bonus für ungeimpfte Pfleger? AfD rechnet mit Mobbing-Koalition ab,2022-06-07T11:42:47Z,64761,7515,841,PT3M2S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=NZYZJ85lE2I
qnTJOGbOL9o,Ampelpolitik im Geiste Maos: Zurück bleibt nur verbrannte Erde,2022-06-07T11:36:14Z,8712,1787,113,PT4M6S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=qnTJOGbOL9o
mvTjrKPbEwo,Grüner Kulturmarxismus: Die Ampelregierung will Künstler auf Linie bringen,2022-06-04T16:00:32Z,10996,1980,185,PT3M44S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=mvTjrKPbEwo
bXf4YulcPf0,"Ampel-Politik: Milliarden für die Pharma-Industrie, während der Steuerzahler blecht!",2022-06-03T18:00:12Z,10238,1723,147,PT4M19S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=bXf4YulcPf0
sPbXhmY4_cA,"Rekordetat für Baerbock-Ministerium – aber keiner weiß, wofür sie das Geld ausgibt!",2022-06-03T16:00:36Z,42192,4940,436,PT4M7S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=sPbXhmY4_cA
Apfoqz0_04Y,Die Ampel krempelt die Familien um – und das Justizministerium macht mit!,2022-06-03T13:00:09Z,42988,4533,307,PT3M50S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=Apfoqz0_04Y
gvYtkHwLzqY,"Öl-Embargo = kein Benzin? | 7 Tage Deutschland, Ausgabe 22/22 des AfD-Wochenendpodcasts vom 03.06.22",2022-06-03T10:15:32Z,10559,1687,190,PT42M34S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=gvYtkHwLzqY
P6Q1tzOoeFY,LIVE: Bundestag-Debatte 02.06.2022 Teil 2,2022-06-02T19:59:00Z,4815,394,12,PT4H47M30S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=P6Q1tzOoeFY
PKE0Wx0MYY4,LIVE: Bundestag-Debatte 02.06.2022,2022-06-02T13:33:14Z,6028,379,3,PT5H58M40S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=PKE0Wx0MYY4
BHHns85rEbk,"Familien werden kaum gefördert, aber für politische Erziehung ist Geld da!",2022-06-02T10:47:29Z,12870,1911,172,PT5M42S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=BHHns85rEbk
d-RKO8d9H_c,Der Markt schafft Wohnraum – nicht die Ideologie der Ampel,2022-06-02T09:10:32Z,3991,762,57,PT3M41S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=d-RKO8d9H_c
w66wzRaHvBQ,LIVE: Bundestag-Debatte 01.06.2022,2022-06-01T17:23:58Z,5465,222,26,PT9H11M20S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=w66wzRaHvBQ
q385omiZhIY,Kein Plan für danach? „Mit der Energiewende endet die Utopie der Ampel!“,2022-06-01T16:00:59Z,35521,5053,347,PT9M3S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=q385omiZhIY
sH86w00s3yM,"Milliarden für die Welt, Trostpflaster für die eigenen Bürger",2022-06-01T13:37:25Z,33746,4950,636,PT12M23S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=sH86w00s3yM
FUdnMS2iYZc,LIVE: Bundestag-Debatte 31.05.2022,2022-05-31T21:01:33Z,7490,469,22,PT10H11M2S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=FUdnMS2iYZc
RSIWiRWSmPc,„Zutiefst antisozial“: AfD-Haushaltsexperte rechnet mit Schuldenpolitik der Ampel ab!,2022-05-31T16:00:36Z,17101,2850,195,PT7M43S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=RSIWiRWSmPc
m1OhR4pWuUQ,Jetzt Opposition spenden!,2022-05-31T09:37:24Z,5876,714,27,PT10S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=m1OhR4pWuUQ
LB8cYBqne20,258 Ermittlungsverfahren gegen Islamisten – aber die Ministerin sieht nur „Rechte“!,2022-05-30T16:00:51Z,27041,4144,291,PT3M5S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=LB8cYBqne20
l2CLxYyCtOo,"Mogelpackung 9€-Ticket | 7 Tage Deutschland, Ausgabe 21/22 des AfD-Wochenendpodcasts vom 27.05.2022",2022-05-27T11:08:16Z,32099,2785,342,PT40M32S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=l2CLxYyCtOo
4jiiJ6FO0gM,"Jede zehnte Brücke marode – aber statt zu sanieren, wird Lärmschutz an Umleitungsstrecken gefördert",2022-05-24T10:47:42Z,6742,1321,105,PT3M13S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=4jiiJ6FO0gM
-4zcBXBJL8w,"Demoverbote, Entrechtung von Eltern, Mobbing im Internet: In welcher Verfassung ist die Verfassung?",2022-05-23T09:00:44Z,63640,6739,469,PT12M24S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=-4zcBXBJL8w
Zx2FzIyS_Bw,Arbeitsminister pöbelt gegen die AfD – die kontert mit knallharten Sachfragen,2022-05-22T08:00:51Z,246395,10243,1887,PT13M37S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=Zx2FzIyS_Bw
_jYDBpLc9BQ,AfD-Aktuell - Interview Reichardt zur Preisexplosion,2022-05-21T16:00:33Z,6806,1116,111,PT5M17S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=_jYDBpLc9BQ
DEvh97mCqUA,LIVE: Bundestag-Debatte 20.05.2022,2022-05-20T13:08:38Z,6444,409,16,PT5H39M54S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=DEvh97mCqUA
ntDy8VAbR0E,"Die Öl-Katastrophe! | 7 Tage Deutschland, Ausgabe 20/22 des Wochenendpodcasts der AfD vom 20.05.2022",2022-05-20T12:52:28Z,19091,2516,312,PT42M57S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=ntDy8VAbR0E
zJwRaXlyEk8,"Die vermurkste Energiewende sorgt dafür, dass alles teurer wird!",2022-05-20T09:07:46Z,8727,1131,151,PT11M54S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=zJwRaXlyEk8
_fkSoNGye78,Rentenerhöhung hinkt der Inflation hinterher – Deutschland wird das Armenhaus der Alten!,2022-05-20T08:41:09Z,6005,1076,161,PT3M40S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=_fkSoNGye78
G-nP7JBvtGs,LIVE: Bundestag-Debatte 19.05.2022,2022-05-19T22:12:49Z,7530,318,10,PT11H54M56S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=G-nP7JBvtGs
qP-yrEmhMFU,"Schonungslos und schmerzhaft: AfD-Fraktionschefin zeigt, wie es um Deutschland steht",2022-05-19T13:36:47Z,21500,2320,219,PT4M1S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=qP-yrEmhMFU
JrrzKNWWFg8,Wird Deutschland selbst zum Schlachtfeld? Kriegsbeteiligung stoppen!,2022-05-19T10:45:14Z,14976,2722,267,PT4M18S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=JrrzKNWWFg8
Bi6mGY_v4sw,"Merkels Altkanzler-Mitarbeiter kosten jährlich 1,5 Millionen – und keiner weiß, was sie machen!",2022-05-18T16:00:38Z,20007,2920,294,PT3M52S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=Bi6mGY_v4sw
7XNzT_AUGmw,Weder Wohltat noch hilfreich: AfD-Finanzpolitiker zerpflückt Entlastungspaket der Ampel,2022-05-18T09:33:43Z,22725,3655,342,PT2M12S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=7XNzT_AUGmw
xAIsTZDrUkE,"Wenn Sie Millionen Menschen ins Land holen wollen, dann ist das der falsche Weg!",2022-05-17T16:00:51Z,18003,2857,333,PT4M26S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=xAIsTZDrUkE
qtnjr6T2EDc,Steffen Kotré zum Wahnsinn des beschleunigten Ausbaus der erneuerbaren Energien!,2022-05-16T16:00:35Z,12103,2273,319,PT5M13S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=qtnjr6T2EDc
jFUTANpA5l4,Wessen Interessen dient unsere militärische Präsenz im Sahel letztendlich noch?,2022-05-16T10:00:27Z,5140,1055,63,PT5M1S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=jFUTANpA5l4
6N-hFTaBvLU,Gut von der AfD geklaut!,2022-05-15T16:00:25Z,9963,1790,194,PT5M5S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=6N-hFTaBvLU
Vtpt5q2o-TM,"Familie ist kein Vertragswerk, sondern die Grundlage für unser Überleben",2022-05-15T10:00:56Z,12417,1756,163,PT12M50S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=Vtpt5q2o-TM
493Fc9ELLF8,Neuer WHO-Vertrag: „Wir brauchen Druck von den Bürgern!“,2022-05-14T16:00:37Z,26228,3953,469,PT6M55S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=493Fc9ELLF8
YRSofP7Tyb4,"Es ist wichtig, dass wir als AfD draußen wahrgenommen werden!",2022-05-14T13:00:23Z,6253,1112,108,PT14M22S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=YRSofP7Tyb4
GXIh5H36fZM,LIVE: Bundestag-Debatte 13.05.2022,2022-05-13T14:40:59Z,7769,466,56,PT6H52M26S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=GXIh5H36fZM
QcAg8r8zUYA,"AfD – wer sonst? | 7 Tage Deutschland, Ausgabe 19/22 des AfD-Wochenendpodcasts vom 13.05.2022",2022-05-13T13:04:24Z,6867,1041,82,PT49M20S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=QcAg8r8zUYA
V4OtyluXUMg,Unbedingt ansehen! Alice Weidel bringt es wieder mal auf den Punkt!,2022-05-13T11:37:15Z,234614,15952,1492,PT3M39S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=V4OtyluXUMg
HrMrSNfI1rY,Der große FDP-Check,2022-05-13T11:30:05Z,2822,422,30,PT1M41S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=HrMrSNfI1rY
hwH0Mmk_cZ0,Ein fast perfektes Dinner...,2022-05-13T11:04:18Z,4570,741,30,PT45S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=hwH0Mmk_cZ0
DJh8EM2TLqU,LIVE: Bundestag-Debatte 12.05.2022,2022-05-12T20:29:31Z,5937,364,16,PT11H54M58S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=DJh8EM2TLqU
DZz9ZKQ0xKE,CLAN-KRIMINALITÄT! Altparteien unternehmen nichts!,2022-05-12T16:00:53Z,7911,1665,201,PT5M11S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=DZz9ZKQ0xKE
4b1ZwMXxGy4,Eine Verschiebung können Frankreich und besonders Deutschland wahrlich gut gebrauchen!,2022-05-12T14:00:22Z,16964,1913,144,PT13M54S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=4b1ZwMXxGy4
_vHhCKOPEoY,LIVE: Bundestag-Debatte 11.05.2022,2022-05-12T05:43:28Z,9111,422,9,PT11H54M59S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=_vHhCKOPEoY
1e2fDkTx7lw,Verschlankung der Öffentlich-Rechtlichen: Zwei Drittel der Bürger stehen hinter der AfD!,2022-05-11T16:00:41Z,8120,1419,174,PT11M1S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=1e2fDkTx7lw
eLgU_4Gtdjc,"Es gibt Leute, die kann man nicht allein lassen…",2022-05-11T15:00:50Z,6836,1209,92,PT1M2S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=eLgU_4Gtdjc
r3Eug4LkHC8,Die AfD sei „deutlich rechtsstaatlicher“ als so manche anderen Bestrebungen.,2022-05-11T14:00:21Z,5112,942,65,PT10M44S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=r3Eug4LkHC8
ds2YtfEuu2k,Die Kriminalität gegenüber Frauen ist eines der wichtigsten Themen von Iris Dworeck-Danielowski.,2022-05-10T16:00:34Z,5958,1152,92,PT13M31S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=ds2YtfEuu2k
KdUmwqAHvfM,Anders als die Grünen orientiere sich die AfD  an der Lebenswirklichkeit ganz normaler Menschen!,2022-05-10T14:00:42Z,8055,1310,144,PT14M22S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=KdUmwqAHvfM
AikXmI5cON4,"Würden Bürger so wählen, wie sie denken, hätte die AfD 30 Prozent!",2022-05-09T16:00:40Z,43623,5333,972,PT16M21S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=AikXmI5cON4
jyiG29-_KOY,Wir brauchen die Rück-Abwicklung von 16 Jahren Merkel-Politik!,2022-05-08T16:00:23Z,16026,3217,424,PT4M12S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=jyiG29-_KOY
31MLDWTPCpg,"Milliarden für Strom, der einfach verpufft",2022-05-08T12:00:56Z,7832,1324,88,PT32S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=31MLDWTPCpg
sZyH9JBHb8I,"Wenn ich Deutscher wäre, würde ich die AfD wählen",2022-05-08T11:00:32Z,11268,1444,221,PT26S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=sZyH9JBHb8I
D9Joiu7Stas,Schleswig-Holstein braucht eine starke Opposition!,2022-05-08T10:00:35Z,5830,1120,179,PT27S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=D9Joiu7Stas
Q7KKY0L12dA,"Wenn alle von Sinnen sind, bleibt die AfD bei Verstand",2022-05-07T18:00:37Z,7157,1235,99,PT36S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=Q7KKY0L12dA
1UDKlbkw-RM,Tino Chrupalla: „Nur die AfD ist standhaft geblieben!“,2022-05-07T16:00:58Z,19090,2825,257,PT19M51S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=1UDKlbkw-RM
997-Uy7Pt6g,Skurriles Deutschland in drei Sätzen erklärt,2022-05-07T14:00:33Z,28097,3372,175,PT29S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=997-Uy7Pt6g
zITAUkF0cws,Die Deutschen werden kalt enteignet,2022-05-07T12:00:35Z,14574,2283,184,PT39S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=zITAUkF0cws
H8slRqxd29Q,LIVE: AfD-Wahlkampfendspurt NRW,2022-05-07T10:30:07Z,11651,1413,129,PT1H22M51S,UCq2rogaxLtQFrYG3X3KYNww,AfD TV,https://www.youtube.com/watch?v=H8slRqxd29Q
